scene_id,mmsi,lat,lon,sog,cog,method,dt_before_s,dt_after_s
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219026533,57.593258,10.428682,0.0,,interpolated,118,238
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219000942,57.442288,10.547469,0.1,,interpolated,9,30
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219001239,57.439167,10.549765,0.0,256.7,interpolated,75,51
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219000003,57.437759,10.557954,0.0,,interpolated,21,182
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219009135,57.492785,10.50549,0.0,280.6,interpolated,8,2
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,244140388,57.438467,10.5475,0.0,138.2,interpolated,31,146
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219002585,57.493799,10.502091,0.0,35.9,interpolated,18,1
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219904000,57.492047,10.506279,0.0,264.8,interpolated,6,3
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,258116000,57.437539,10.549094,0.0,124.1,interpolated,5,4
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219032670,57.331796,10.533431,1.2,307.0,interpolated,15,4
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219005453,57.43972,10.549218,0.0,262.3,interpolated,1,5
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219024715,57.492102,10.505203,0.0,,interpolated,26,4
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,220359000,57.494175,10.501892,0.0,272.9,interpolated,15,3
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,220072000,57.493407,10.506263,0.0,,interpolated,6,3
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,220076700,57.593215,10.428425,0.0,250.0,interpolated,4,15
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219015617,57.493497,10.502582,0.0,286.6,interpolated,15,5
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219002973,57.592217,10.427259,0.0,,interpolated,5,4
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219006301,57.492165,10.506691,0.0,229.2,interpolated,13,6
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219009229,57.493269,10.506559,0.0,305.4,interpolated,3,7
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219013885,57.492574,10.504956,0.0,185.5,interpolated,3,7
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219010207,57.494402,10.501963,0.0,250.7,interpolated,2,8
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219034326,57.593197,10.428825,0.0,,interpolated,28,8
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219029704,57.331988,10.53337,0.0,81.9,interpolated,2,6
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219004203,57.685912,10.616543,7.9,349.0,nearest,170,
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,220127000,57.492562,10.507773,0.0,301.0,interpolated,0,11
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219212000,57.65978,10.654297,0.3,339.4,interpolated,1,9
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219111114,57.436782,10.559803,0.0,,interpolated,79,12
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219001522,57.494365,10.501822,0.0,249.2,interpolated,9,31
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,211232340,57.531593,10.759829,5.3,0.0,interpolated,7,2
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,266464000,57.601243,10.700611,12.0,351.3,interpolated,4,4
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,220256000,57.493015,10.506222,0.0,274.0,interpolated,4,4
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219002732,57.439268,10.549694,0.1,139.3,interpolated,4,5
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219005954,57.49395,10.502017,0.0,0.0,interpolated,3,4
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,232061075,57.333583,10.53125,0.0,142.3,interpolated,12,3
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,220349000,57.492296,10.505192,0.0,289.5,interpolated,3,36
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219004365,57.332737,10.532057,0.0,288.7,interpolated,154,26
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,249702000,57.432832,10.542324,0.0,232.8,interpolated,149,212
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219013474,57.592408,10.428277,0.0,61.5,interpolated,318,30
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219025340,57.493,10.503217,0.0,,interpolated,271,86
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219035413,57.59284,10.428787,0.2,,interpolated,322,37
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,220368000,57.492711,10.505276,0.0,259.8,interpolated,10,8
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219026327,57.333886,10.531487,0.1,346.4,interpolated,34,146
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219034404,57.464227,10.537351,0.0,23.7,interpolated,49,45
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219012459,57.492229,10.5068,0.0,,interpolated,130,48
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219028949,57.426233,10.526748,0.0,,interpolated,7,48
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,235507000,57.471016,10.643653,0.0,55.9,interpolated,126,56
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219024690,57.405428,10.69342,6.4,179.7,interpolated,6,27
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,220614000,57.684212,10.585837,0.0,325.0,interpolated,23,53
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219033698,57.424868,10.528693,0.0,,interpolated,31,237
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219005787,57.43919,10.549681,0.0,,interpolated,73,253
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,265859000,57.433733,10.544167,0.0,21.2,interpolated,101,77
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219524000,57.430356,10.539401,0.0,237.5,interpolated,216,80
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,257980000,57.598728,10.562782,0.0,6.1,interpolated,93,80
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,331143000,57.437819,10.553244,0.0,182.2,interpolated,96,89
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219016781,57.441985,10.546717,0.0,147.9,interpolated,95,243
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219035065,57.495512,10.50237,0.0,17.1,interpolated,637,27
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219005334,57.463174,10.536541,0.0,,interpolated,34,90
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219005323,57.442842,10.546483,0.0,0.0,interpolated,83,95
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219028256,57.332729,10.532902,2.4,314.6,interpolated,22,37
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219016142,57.46149,10.557904,0.2,284.5,interpolated,73,106
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,258377000,57.435072,10.552675,0.0,275.4,interpolated,76,104
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,257048860,57.333873,10.529488,0.0,0.0,interpolated,63,114
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219002066,57.432013,10.535765,0.0,211.8,interpolated,68,115
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,311001250,57.437636,10.540043,0.0,351.8,interpolated,68,113
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219029825,57.425102,10.531483,0.0,,interpolated,40,172
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219032027,57.425554,10.529645,0.0,,interpolated,58,120
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219018795,57.425258,10.531707,0.0,,interpolated,11,189
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,209272000,57.437675,10.543375,0.0,317.2,interpolated,31,131
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219024585,57.464092,10.537275,0.1,,interpolated,43,135
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,250002173,57.442869,10.549704,0.0,222.0,interpolated,31,147
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219011074,57.431352,10.537,0.0,0.0,interpolated,324,91
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,211637910,57.425198,10.530393,0.0,,interpolated,189,171
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219000416,57.43105,10.537377,0.0,300.1,interpolated,158,199
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219032497,57.592199,10.427879,0.0,,interpolated,22,0
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219025076,57.5924,10.427552,0.0,287.4,interpolated,298,62
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219029283,57.425654,10.531383,0.0,291.9,interpolated,91,88
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219022157,57.437571,10.541814,0.0,306.8,interpolated,27,152
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219025470,57.322487,10.492087,0.0,,interpolated,64,295
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,258996750,57.425109,10.530599,0.0,,interpolated,53,624
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219009763,57.491958,10.505955,0.0,0.0,interpolated,3,174
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219032621,57.333325,10.533073,0.0,,interpolated,346,194
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219009415,57.49239,10.504878,0.0,,interpolated,9,304
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219013005,57.492693,10.504187,0.0,0.0,interpolated,117,241
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219018343,57.592985,10.428395,0.0,302.4,interpolated,270,332
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219026558,57.428657,10.502976,0.0,210.9,interpolated,62,169
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,265410000,57.435037,10.543417,0.0,198.2,interpolated,138,42
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219032258,57.493645,10.512613,3.8,248.5,interpolated,17,9
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,266472000,57.673533,10.641374,1.1,358.7,interpolated,6,3
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,538011264,57.632879,10.662776,5.4,279.0,interpolated,1,7
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,231843000,57.318396,10.75939,10.4,38.3,interpolated,11,0
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219026862,57.426345,10.526267,0.0,,interpolated,27,696
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,227802680,57.265479,10.741481,7.2,0.4,interpolated,1,28
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219018452,57.430783,10.536895,0.0,303.6,interpolated,7,51
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,211709930,57.26544,10.755592,7.7,354.7,interpolated,12,17
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,314516000,57.635846,10.690222,10.7,294.7,interpolated,9,0
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219018446,57.430862,10.53692,0.0,321.7,interpolated,55,5
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,636023942,57.685872,10.750593,9.2,291.2,nearest,143,
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219026706,57.662048,10.652134,19.9,152.5,interpolated,1,0
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219023115,57.592377,10.427737,0.0,254.0,nearest,,480
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219000076,57.433448,10.539183,0.0,318.3,nearest,,802
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219021235,57.685853,10.709537,7.3,203.8,nearest,,879
S1D_IW_GRDH_1SDV_20260602T170112_20260602T170137_003060_00548D_A921,219034389,57.685732,10.646553,18.9,153.7,nearest,,984
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,220256000,57.492902,10.50596,0.0,257.3,interpolated,9,0
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219034069,57.493643,10.502923,0.1,342.6,interpolated,4,340
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219019067,57.476808,10.643771,9.3,189.5,interpolated,2,0
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,220076700,57.492365,10.504859,0.0,206.8,interpolated,9,0
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219009135,57.492783,10.505535,0.0,5.7,interpolated,8,0
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219005954,57.493968,10.502063,0.0,0.0,interpolated,19,1
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,220349000,57.493203,10.506482,0.0,269.9,interpolated,9,1
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,220024000,57.494374,10.502021,0.0,295.9,interpolated,8,2
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219777000,57.442521,10.547894,0.0,265.8,interpolated,7,3
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219006301,57.492185,10.506737,0.0,270.0,interpolated,8,0
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219001125,57.491852,10.505662,0.0,,interpolated,8,2
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219010207,57.494448,10.502328,0.0,3.4,interpolated,5,4
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219005453,57.439655,10.549353,0.1,250.4,interpolated,7,3
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219029704,57.332019,10.533393,0.0,77.2,interpolated,6,4
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219002732,57.43928,10.549669,0.0,301.4,interpolated,6,3
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,220127000,57.492562,10.50779,0.0,259.5,interpolated,4,5
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219007457,57.491908,10.503361,0.1,5.1,interpolated,24,5
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219005659,57.492864,10.505666,0.0,,interpolated,4,16
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219004279,57.592122,10.427922,0.0,,interpolated,4,4
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,258377000,57.435087,10.552692,0.0,275.4,interpolated,37,5
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219006971,57.492992,10.506128,0.0,262.4,interpolated,4,5
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219032670,57.332066,10.533409,0.1,114.7,interpolated,5,6
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219000942,57.442327,10.547477,0.0,,interpolated,3,6
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219001239,57.439151,10.549735,0.0,70.2,interpolated,3,5
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219002585,57.493785,10.502128,0.0,159.3,interpolated,2,6
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219001522,57.495457,10.501017,0.0,279.4,interpolated,13,6
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219005787,57.439187,10.549667,0.0,,interpolated,1,7
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219005956,57.492287,10.505015,0.0,232.5,interpolated,1,7
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219009229,57.493301,10.506474,0.0,216.2,interpolated,7,1
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219904000,57.492669,10.505101,0.0,247.2,interpolated,11,9
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,258116000,57.437531,10.549106,0.0,331.8,interpolated,2,8
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219024715,57.492105,10.505202,0.1,205.9,interpolated,1,9
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219015617,57.493487,10.502552,0.0,92.3,interpolated,0,9
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219013885,57.49432,10.501867,0.0,345.9,interpolated,8,0
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,538012512,57.607465,10.587337,0.0,237.3,interpolated,9,0
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219524000,57.430368,10.539415,0.0,237.5,interpolated,125,16
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219011325,57.4927,10.505263,0.0,162.3,interpolated,5,15
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219005732,57.493443,10.502344,0.0,,interpolated,5,4
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,220339000,57.492667,10.508167,0.0,95.0,interpolated,6,13
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219000003,57.437786,10.557941,0.0,,interpolated,161,18
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,220359000,57.494178,10.501919,0.0,241.8,interpolated,1,9
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,265859000,57.433733,10.544167,0.0,257.1,interpolated,88,22
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,220072000,57.492037,10.506293,0.0,,interpolated,0,8
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,257036300,57.663078,10.597024,0.0,252.0,interpolated,152,25
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219012459,57.492532,10.504822,0.0,,interpolated,17,22
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219018795,57.425254,10.531698,0.1,,interpolated,16,151
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219002066,57.432018,10.53577,0.2,354.2,interpolated,238,3
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219029283,57.4257,10.53133,0.0,333.2,interpolated,615,23
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219032621,57.333307,10.533068,0.0,,interpolated,331,176
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219034404,57.46422,10.537347,0.0,221.8,interpolated,243,106
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219025470,57.32246,10.49209,0.0,,interpolated,172,130
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219000416,57.431045,10.537366,0.0,299.6,interpolated,138,42
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,305669000,57.617099,10.627573,0.1,11.5,interpolated,5,57
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,311000340,57.63681,10.619062,0.0,301.1,interpolated,1,167
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219026533,57.593251,10.428664,0.0,,interpolated,129,51
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219034043,57.491372,10.505531,0.0,50.4,interpolated,169,58
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,215672000,57.680121,10.631828,0.1,84.1,interpolated,124,57
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219011074,57.431355,10.537003,0.0,0.0,interpolated,350,5
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219024585,57.464059,10.53726,0.0,,interpolated,29,329
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219025076,57.59277,10.428275,0.0,357.0,interpolated,31,328
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,211492290,57.592059,10.428356,0.6,190.4,interpolated,227,99
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219034254,57.46337,10.536395,0.0,193.3,interpolated,57,97
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219009415,57.4922,10.505111,0.0,,interpolated,53,306
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219018343,57.592987,10.428405,0.0,51.1,interpolated,33,85
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219028949,57.426232,10.526687,0.0,,interpolated,31,992
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219022524,57.463782,10.537634,0.0,,interpolated,121,87
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219028256,57.332908,10.534313,0.0,,interpolated,95,85
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,636019410,57.628067,10.660872,0.0,298.9,interpolated,89,90
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,357656000,57.679911,10.667327,0.0,110.0,interpolated,87,92
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,331143000,57.438445,10.546208,0.0,179.4,interpolated,30,92
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,257632000,57.439,10.543615,0.0,318.0,interpolated,41,79
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219009763,57.491962,10.505992,0.0,0.0,interpolated,58,101
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219016781,57.441985,10.546705,0.0,332.9,interpolated,141,218
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,538011116,57.667508,10.618512,0.0,22.2,interpolated,6,102
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,244056000,57.435577,10.553648,0.0,0.0,interpolated,77,101
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,257048860,57.33388,10.529484,0.0,,interpolated,76,103
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219032027,57.42553,10.5296,0.0,,interpolated,221,51
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,229767000,57.64047,10.685796,0.0,32.1,interpolated,74,111
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219035413,57.593246,10.428516,0.1,,interpolated,70,78
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219111114,57.436741,10.559798,0.0,,interpolated,67,112
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219022157,57.437339,10.542243,0.0,260.6,interpolated,62,118
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,265056000,57.628041,10.660392,0.0,274.0,interpolated,58,121
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219018518,57.333215,10.534898,0.0,239.8,interpolated,587,431
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219026558,57.428662,10.502962,0.0,203.3,interpolated,140,39
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219013474,57.592008,10.429228,0.0,133.8,interpolated,396,224
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219000672,57.333772,10.529862,0.0,162.3,interpolated,27,151
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219033698,57.424858,10.528647,0.0,,interpolated,195,107
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,250002173,57.442865,10.549702,0.0,121.0,interpolated,17,163
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219029825,57.425117,10.531474,0.0,,interpolated,12,164
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,211532640,57.333335,10.531111,0.0,109.2,interpolated,7,169
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219026327,57.33388,10.531483,0.0,143.0,interpolated,34,312
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219013005,57.492731,10.504159,0.0,0.0,interpolated,114,37
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219004365,57.332746,10.532047,0.0,18.0,interpolated,97,40
S1A_IW_GRDH_1SDV_20260612T170957_20260612T171022_064939_082F06_6548,219035065,57.4955,10.502339,0.1,316.2,interpolated,20,158
